
Shutdown: Sun, 09 Oct 2022 05:54:20 +0000
Boot-time: Sun, 09 Oct 2022 05:54:21 +0000
Boot-time: Sun, 09 Oct 2022 05:54:38 +0000
Shutdown: Sun, 09 Oct 2022 06:11:54 +0000
Boot-time: Sun, 09 Oct 2022 06:11:54 +0000
Boot-time: Sun, 09 Oct 2022 06:12:13 +0000
Shutdown: Sun, 09 Oct 2022 07:21:46 +0000
Boot-time: Sun, 09 Oct 2022 07:21:47 +0000
Boot-time: Sun, 09 Oct 2022 07:22:05 +0000
Shutdown: Sun, 09 Oct 2022 09:53:58 +0000
Boot-time: Sun, 09 Oct 2022 09:53:58 +0000
Boot-time: Sun, 09 Oct 2022 09:54:16 +0000
Shutdown: Sun, 09 Oct 2022 10:43:35 +0000
Boot-time: Sun, 09 Oct 2022 10:43:35 +0000
Boot-time: Sun, 09 Oct 2022 10:43:52 +0000
Shutdown: Sun, 09 Oct 2022 11:33:03 +0000
Boot-time: Sun, 09 Oct 2022 11:33:04 +0000
Boot-time: Sun, 09 Oct 2022 11:33:20 +0000
Shutdown: Sun, 09 Oct 2022 12:21:30 +0000
Boot-time: Sun, 09 Oct 2022 12:21:30 +0000
Boot-time: Sun, 09 Oct 2022 12:21:49 +0000
Shutdown: Sun, 09 Oct 2022 12:48:12 +0000
Boot-time: Sun, 09 Oct 2022 12:48:13 +0000
Boot-time: Sun, 09 Oct 2022 12:48:30 +0000
Shutdown: Sun, 09 Oct 2022 13:39:24 +0000
Boot-time: Sun, 09 Oct 2022 13:39:25 +0000
Boot-time: Sun, 09 Oct 2022 13:39:42 +0000
Shutdown: Sun, 09 Oct 2022 15:17:07 +0000
Boot-time: Sun, 09 Oct 2022 15:17:08 +0000
Boot-time: Sun, 09 Oct 2022 15:17:26 +0000
Shutdown: Sun, 09 Oct 2022 16:11:08 +0000
Boot-time: Sun, 09 Oct 2022 16:11:09 +0000
Boot-time: Sun, 09 Oct 2022 16:11:27 +0000
Shutdown: Sun, 09 Oct 2022 17:02:55 +0000
Boot-time: Sun, 09 Oct 2022 17:02:56 +0000
Boot-time: Sun, 09 Oct 2022 17:03:13 +0000
Shutdown: Sun, 09 Oct 2022 17:39:04 +0000
Boot-time: Sun, 09 Oct 2022 17:39:05 +0000
Boot-time: Sun, 09 Oct 2022 17:39:21 +0000
Shutdown: Sun, 09 Oct 2022 18:36:34 +0000
Boot-time: Sun, 09 Oct 2022 18:36:35 +0000
Boot-time: Sun, 09 Oct 2022 18:36:53 +0000
Shutdown: Sun, 09 Oct 2022 19:48:10 +0000
Boot-time: Sun, 09 Oct 2022 19:48:11 +0000
Boot-time: Sun, 09 Oct 2022 19:48:29 +0000
Shutdown: Sun, 09 Oct 2022 20:15:38 +0000
Boot-time: Sun, 09 Oct 2022 20:15:38 +0000
Boot-time: Sun, 09 Oct 2022 20:15:55 +0000
Shutdown: Sun, 09 Oct 2022 20:45:06 +0000
Boot-time: Sun, 09 Oct 2022 20:45:07 +0000
Boot-time: Sun, 09 Oct 2022 20:45:24 +0000
Shutdown: Mon, 10 Oct 2022 02:50:02 +0000
Boot-time: Mon, 10 Oct 2022 02:50:03 +0000
Boot-time: Mon, 10 Oct 2022 02:50:20 +0000
Shutdown: Mon, 10 Oct 2022 06:07:13 +0000
Boot-time: Mon, 10 Oct 2022 06:07:13 +0000
Boot-time: Mon, 10 Oct 2022 06:07:30 +0000
Shutdown: Mon, 10 Oct 2022 07:35:50 +0000
Boot-time: Mon, 10 Oct 2022 07:35:51 +0000
Boot-time: Mon, 10 Oct 2022 07:36:08 +0000
Shutdown: Mon, 10 Oct 2022 09:13:22 +0000
Boot-time: Mon, 10 Oct 2022 09:13:22 +0000
Boot-time: Mon, 10 Oct 2022 09:13:40 +0000
Shutdown: Mon, 10 Oct 2022 10:35:13 +0000
Boot-time: Mon, 10 Oct 2022 10:35:14 +0000
Boot-time: Mon, 10 Oct 2022 10:35:31 +0000
Shutdown: Mon, 10 Oct 2022 11:32:46 +0000
Boot-time: Mon, 10 Oct 2022 11:32:47 +0000
Boot-time: Mon, 10 Oct 2022 11:33:04 +0000
